Frame,Folder,Avg Intensity,Max Intensity
750,frames3,0.5314849700925336,1.0
751,frames3,0.4918940338989129,1.0
752,frames3,0.45790227327145494,1.0
753,frames3,0.5120517592578746,1.0
754,frames3,0.49038557979215197,1.0
755,frames3,0.49534626719638797,1.0
756,frames3,0.5942528692496524,1.0
757,frames3,0.48739432331010973,1.0
758,frames3,0.4518627347683557,1.0
759,frames3,0.48624911584069097,1.0
760,frames3,0.4494705658132472,1.0
761,frames3,0.4895309643256135,1.0
762,frames3,0.44531521275613184,1.0
763,frames3,0.4926823688090866,1.0
764,frames3,0.4542410790057598,1.0
765,frames3,0.47531271221458166,1.0
766,frames3,0.46270257341766435,1.0
767,frames3,0.46098031425778163,1.0
768,frames3,0.4866663725076061,1.0
769,frames3,0.47226536460342705,1.0
770,frames3,0.47888623305460437,1.0
771,frames3,0.5060741455755756,1.0
772,frames3,0.4572864421804685,1.0
773,frames3,0.4534673743390685,1.0
774,frames3,0.5185586657193517,1.0
775,frames3,0.48150508644040263,1.0
776,frames3,0.4308163969643164,1.0
777,frames3,0.46982854108989835,1.0
778,frames3,0.47185857029485145,1.0
779,frames3,0.4633375461383843,1.0
780,frames3,0.4384841778910998,1.0
781,frames3,0.4675141252735873,1.0
782,frames3,0.4633648089214198,1.0
783,frames3,0.4614054442284182,1.0
784,frames3,0.457396890189077,1.0
785,frames3,0.44972653347515895,1.0
786,frames3,0.44565840085392555,1.0
787,frames3,0.4560575756467836,1.0
788,frames3,0.4438360741016241,1.0
789,frames3,0.44964716549409595,1.0
790,frames3,0.4259708353042654,1.0
791,frames3,0.45357282050643466,1.0
792,frames3,0.4516148162509057,1.0
793,frames3,0.4515443850832143,1.0
794,frames3,0.45139006930004605,1.0
795,frames3,0.4434002675975588,1.0
796,frames3,0.4495341549658361,1.0
797,frames3,0.4440554348814762,1.0
798,frames3,0.4452166012380723,1.0
799,frames3,0.4399260614522159,1.0
800,frames3,0.4546115507354915,1.0
801,frames4,0.4178069111496159,1.0
802,frames4,0.41198936986485607,1.0
803,frames4,0.42345420598272143,1.0
804,frames4,0.43088880899336746,1.0
805,frames4,0.4324048369377958,1.0
806,frames4,0.415251834556529,1.0
807,frames4,0.41001645148988247,1.0
808,frames4,0.39864624285434663,1.0
809,frames4,0.40815906636036975,1.0
810,frames4,0.40990566610812457,1.0
811,frames4,0.4069100806357839,1.0
812,frames4,0.41461905709852914,1.0
813,frames4,0.40493406525111336,1.0
814,frames4,0.4444718917086777,1.0
815,frames4,0.40699413014313285,1.0
816,frames4,0.41992382341730156,1.0
817,frames4,0.4194166643875025,1.0
818,frames4,0.42685084283867963,1.0
819,frames4,0.4280447931467611,1.0
820,frames4,0.4046120198357974,1.0
821,frames4,0.4009111576900864,1.0
822,frames4,0.40205717258063794,1.0
823,frames4,0.4074979931509839,1.0
824,frames4,0.41512672976947124,1.0
825,frames4,0.4090378191699252,1.0
826,frames4,0.40349421540566727,1.0
827,frames4,0.39634519893764963,1.0
828,frames4,0.40889808034867553,1.0
829,frames4,0.40115675776139725,1.0
830,frames4,0.408447177343854,1.0
831,frames4,0.3975696472276617,1.0
832,frames4,0.404993133982572,1.0
833,frames4,0.4073569654884895,1.0
834,frames4,0.39617341328622085,1.0
835,frames4,0.40761850549342993,1.0
836,frames4,0.411281576160349,1.0
837,frames4,0.43205135706359205,1.0
838,frames4,0.4213953200013699,1.0
839,frames4,0.398115151179846,1.0
840,frames4,0.4026853613847356,1.0
841,frames4,0.4093951219747034,1.0
842,frames4,0.4029511867868147,1.0
843,frames4,0.4021515422947185,1.0
844,frames4,0.40282954860363435,1.0
845,frames4,0.3918400428228876,1.0
846,frames4,0.39327350532275324,1.0
847,frames4,0.39871921780376485,1.0
848,frames4,0.4099648220259026,1.0
849,frames4,0.41151580599838467,1.0
850,frames4,0.4041106037309566,1.0
851,frames4,0.38931142348705816,1.0
852,frames4,0.3999176866376219,1.0
853,frames4,0.39393071011305014,1.0
854,frames4,0.41398517085798786,1.0
855,frames4,0.40643541556819013,1.0
856,frames4,0.3936520531591669,1.0
857,frames4,0.39091524304264463,1.0
858,frames4,0.39586157814705986,1.0
859,frames4,0.4007052596151774,1.0
860,frames4,0.4120777483625035,1.0
861,frames4,0.3940268898909377,1.0
862,frames4,0.38944026022766126,1.0
863,frames4,0.38516807371171174,1.0
864,frames4,0.3942691235033803,1.0
865,frames4,0.3914449276904149,1.0
866,frames4,0.3994932162504458,1.0
867,frames4,0.39775852880743084,1.0
868,frames4,0.3932099862982908,1.0
869,frames4,0.3950794637912467,1.0
870,frames4,0.39038401801982014,1.0
871,frames4,0.39524929705556067,1.0
872,frames4,0.39628366607328797,1.0
873,frames4,0.3967586779908049,1.0
874,frames4,0.4094754315571027,1.0
875,frames4,0.3898593099001904,1.0
876,frames4,0.38563910538420826,1.0
877,frames4,0.39926489044252383,1.0
878,frames4,0.3925961093180739,1.0
879,frames4,0.3957004957357266,1.0
880,frames4,0.4092688780794279,1.0
881,frames4,0.4051973698313462,1.0
882,frames4,0.3878355353659838,1.0
883,frames4,0.4090325368161766,1.0
884,frames4,0.4032452927774417,1.0
885,frames4,0.3883500161512657,1.0
886,frames4,0.38780608723889665,1.0
887,frames4,0.39846548476512883,1.0
888,frames4,0.3917683870403904,1.0
889,frames4,0.38801704591104597,1.0
890,frames4,0.3908549449020911,1.0
891,frames4,0.393623067498644,1.0
892,frames4,0.389941030016525,1.0
893,frames4,0.3938822989614726,1.0
894,frames4,0.39352001437639794,1.0
895,frames4,0.3929048133311522,1.0
896,frames4,0.3914409739803612,1.0
897,frames4,0.3983785016332546,1.0
898,frames4,0.39700546834491235,1.0
899,frames4,0.39838680290249323,1.0
900,frames4,0.389396926731517,1.0
901,frames4,0.39307914237698455,1.0
902,frames4,0.3983144685829878,1.0
903,frames4,0.38353213614765463,1.0
904,frames4,0.38986417717124405,1.0
905,frames4,0.38737190315851583,1.0
906,frames4,0.39064439048622124,1.0
907,frames4,0.4004200409430747,1.0
908,frames4,0.3970143651402105,1.0
909,frames4,0.38600313597302666,1.0
910,frames4,0.386927535336947,1.0
911,frames4,0.3971873124724143,1.0
912,frames4,0.39888199655761875,1.0
913,frames4,0.3912744537961881,1.0
914,frames4,0.3842846621201275,1.0
915,frames4,0.3874715552263451,1.0
916,frames4,0.38624263751808147,1.0
917,frames4,0.390954235502872,1.0
918,frames4,0.3946962211610637,1.0
919,frames4,0.4021062073039353,1.0
920,frames4,0.38701289875639916,1.0
921,frames4,0.39977895606258823,1.0
922,frames4,0.39566586949940324,1.0
923,frames4,0.38842290580971917,1.0
924,frames4,0.3956057284976028,1.0
925,frames4,0.3915181869430488,1.0
926,frames4,0.38415742695430644,1.0
927,frames4,0.3842521586811485,1.0
928,frames4,0.3868897817652504,1.0
929,frames4,0.391036408608997,1.0
930,frames4,0.3827987039791514,1.0
931,frames4,0.3889725321585318,1.0
932,frames4,0.38515454087864215,1.0
933,frames4,0.3878194684435845,1.0
934,frames4,0.38670470605786283,1.0
935,frames4,0.38252183813552737,1.0
936,frames4,0.3863926169411624,1.0
937,frames4,0.39229681195072735,1.0
938,frames4,0.39210354072930714,1.0
939,frames4,0.38089833978483667,1.0
940,frames4,0.3911244611056237,1.0
941,frames4,0.38462372403058337,1.0
942,frames4,0.38612143526649856,1.0
943,frames4,0.3851573573758328,1.0
944,frames4,0.38131246532566904,1.0
945,frames4,0.3805671303291998,1.0
946,frames4,0.38772923628897044,1.0
947,frames4,0.3872109325731141,1.0
948,frames4,0.3843650687556054,1.0
949,frames4,0.3874100869757456,1.0
950,frames4,0.38545695041852374,1.0
951,frames4,0.38456985615261824,1.0
952,frames4,0.3788795234987127,1.0
953,frames4,0.3834816931757619,1.0
954,frames4,0.38728532145719197,1.0
955,frames4,0.38477127360884705,1.0
956,frames4,0.38922288198890037,1.0
957,frames4,0.389086037374387,1.0
958,frames4,0.38578012356992875,1.0
959,frames4,0.3884511067933666,1.0
960,frames4,0.38813015875252627,1.0
961,frames4,0.3859115152487641,1.0
962,frames4,0.3831020157079043,1.0
963,frames4,0.38408193876446106,1.0
964,frames4,0.3849028794627715,1.0
965,frames4,0.39459164685689246,1.0
966,frames4,0.3781035538830692,1.0
967,frames4,0.3856694424326833,1.0
968,frames4,0.38668165854383946,1.0
969,frames4,0.39355120512247677,1.0
970,frames4,0.38251808154237,1.0
971,frames4,0.3834985144493603,1.0
972,frames4,0.3795266279434315,1.0
973,frames4,0.38165422243061015,1.0
974,frames4,0.38931874145183154,1.0
975,frames4,0.38006987831879224,1.0
976,frames4,0.38349785676125453,1.0
977,frames4,0.3818289817219757,1.0
978,frames4,0.3904381683056463,1.0
979,frames4,0.3797932001152906,1.0
980,frames4,0.37895188245783007,1.0
981,frames4,0.38129872376133117,1.0
982,frames4,0.3886519935502593,1.0
983,frames4,0.3866925416709383,1.0
984,frames4,0.3788805962695134,1.0
985,frames4,0.380285888111408,1.0
986,frames4,0.3830289403046832,1.0
987,frames4,0.3791673160625953,1.0
988,frames4,0.3848794907848893,1.0
989,frames4,0.3846592884675187,1.0
990,frames4,0.3804040331557443,1.0
991,frames4,0.38387882307035687,1.0
992,frames4,0.38114794663613477,1.0
993,frames4,0.38184508465611566,1.0
994,frames4,0.37915349892630995,1.0
995,frames4,0.3853010233721693,1.0
996,frames4,0.3886413576604776,1.0
997,frames4,0.3790476452576679,1.0
998,frames4,0.38020163390574374,1.0
999,frames4,0.37912938811825975,1.0
1000,frames4,0.3889273867032258,1.0
